frame,cam_frame,time_s,fps,latency_ms,v_cmd,omega_cmd,x,y,yaw_deg,v_meas,dist_goal,n_ob,bump
586,774,106.768,41.75,2.87,0,0,3.252,-0.033,-2.09,0.799,12.748,61,
587,776,106.978,38.05,51.15,0.638,0.0087,3.329,-0.035,-1.74,0.728,12.671,64,
588,776,107.057,35.52,78.27,0.624,0.0174,3.362,-0.036,-1.73,0.654,12.638,66,
589,778,107.349,32.31,117.64,0.599,0.0261,3.512,-0.038,0,0.629,12.488,68,
590,778,107.43,30.32,79.85,0.606,-0.035,3.543,-0.038,0,0.636,12.457,62,
591,779,107.654,27.74,37.46,0.624,-0.0264,3.688,-0.043,-3.48,0.774,12.312,61,
592,780,107.745,26.06,91.37,0.633,-0.0177,3.727,-0.046,-4.41,0.783,12.273,61,
593,781,107.933,23.98,25.24,0,0,3.848,-0.057,-5.39,0.819,12.152,63,
594,781,107.941,35.44,7.05,0,0,3.89,-0.06,-3.44,0.831,12.11,60,
595,782,108.232,32.24,97.05,0.605,0.0087,4.038,-0.063,0,0.635,11.962,60,
596,782,108.323,30.12,90.44,0.612,0.0174,4.067,-0.063,0,0.582,11.933,60,
597,784,108.584,27.49,80.16,0.601,-0.0437,4.184,-0.055,5.93,0.631,11.816,63,
598,784,108.668,25.94,83.13,0.633,-0.035,4.217,-0.051,6.94,0.663,11.783,66,
599,785,108.876,23.82,29.39,0.626,-0.0264,4.399,-0.025,7.33,0.776,11.601,61,
600,785,108.899,25.8,22.76,0.626,-0.0177,4.399,-0.025,7.33,0.776,11.601,61,
601,786,109.127,23.66,22.25,0,0,4.564,-0.014,3.28,0.842,11.436,63,
602,786,109.133,37.91,5.58,0,0,4.564,-0.014,3.28,0.842,11.436,63,
603,788,109.414,34.48,61.46,0.633,0.0087,4.719,-0.002,5.96,0.663,11.281,61,
604,788,109.506,32.13,91,0.633,-0.0524,4.719,-0.002,5.96,0.663,11.281,64,
605,790,109.877,29.18,102.13,0.637,-0.0437,4.939,0.031,9.09,0.727,11.061,61,
606,790,109.949,27.65,54.55,0.604,-0.035,4.976,0.037,9.75,0.754,11.024,67,
607,791,110.254,25.21,43.14,0,0,5.215,0.071,5.72,0.823,10.785,63,
608,791,110.304,24.67,36.86,0,0,5.256,0.075,5.26,0.828,10.744,63,
609,793,110.566,22.59,59.81,0.537,-0.0611,5.364,0.088,7.83,0.627,10.637,63,
610,793,110.656,21.43,90.17,0.608,-0.1222,5.392,0.092,7.97,0.578,10.608,60,
611,794,110.874,19.75,53.89,0.434,-0.1135,5.533,0.105,2.98,0.584,10.468,61,
612,795,110.982,18.7,107.22,0.434,-0.1049,5.533,0.105,2.98,0.584,10.468,61,
613,797,111.193,17.31,58.07,0.488,-0.0962,5.658,0.11,3.34,0.638,10.343,61,
614,797,111.293,16.58,99.69,0.632,-0.0875,5.691,0.113,4.24,0.662,10.31,60,
615,798,111.546,15.31,52.6,0.622,-0.0788,5.83,0.127,5.35,0.712,10.171,62,
616,799,111.64,14.85,93.66,0.597,-0.1399,5.904,0.131,2.28,0.747,10.097,61,
617,800,111.935,13.7,106.93,0.606,-0.0614,6.09,0.128,-1.52,0.696,9.911,61,
618,800,111.997,13.94,62.13,0.606,-0.0527,6.09,0.128,-1.52,0.696,9.911,61,
619,802,112.261,12.92,39.98,0,0,6.319,0.113,-6.96,0.796,9.682,64,
620,802,112.264,43.4,2.95,0,0,6.319,0.113,-6.96,0.796,9.682,64,
621,803,112.515,39.46,56.93,0.635,0.0087,6.397,0.103,-7.86,0.785,9.603,64,
622,803,112.607,36.61,89.19,0.592,0.0174,6.468,0.096,-4.39,0.682,9.533,60,
623,804,112.849,33.36,34.45,0.585,0.0261,6.64,0.094,0,0.735,9.361,60,
624,804,112.894,32.23,45.18,0.583,-0.035,6.676,0.094,0,0.733,9.324,60,
625,805,113.139,29.41,24.72,0.629,-0.0264,6.79,0.096,1.55,0.779,9.21,60,
626,806,113.227,27.61,87.53,0.63,-0.0177,6.829,0.097,1.96,0.78,9.171,60,
627,807,113.447,25.31,33.89,0,0,6.992,0.103,1.56,0.845,9.008,61,
628,807,113.449,59.23,2.6,0,0,6.992,0.103,1.56,0.845,9.008,61,
629,807,113.672,53.75,45.7,0.589,0.0087,7.114,0.103,0,0.739,8.887,61,
630,808,113.767,49.44,93.98,0.617,-0.0524,7.146,0.103,0,0.647,8.854,60,
631,809,114.002,44.92,60.59,0.61,-0.0437,7.269,0.1,-3.02,0.64,8.731,62,
632,810,114.062,42.09,59.86,0.581,-0.035,7.303,0.097,-5.06,0.671,8.698,62,
633,811,114.252,38.41,45.89,0.608,-0.0264,7.44,0.086,-3.79,0.698,8.56,60,
634,811,114.324,35.95,72.08,0.619,-0.0177,7.476,0.084,-3.4,0.709,8.525,60,
635,812,114.507,32.9,27.48,0.583,-0.009,7.548,0.079,-3.99,0.733,8.452,61,
636,812,114.543,32.43,35.25,0.6,-0.0003,7.586,0.075,-6.23,0.75,8.415,61,
637,813,114.749,29.67,30.23,0.61,0.0084,7.736,0.054,-9.12,0.76,8.264,62,
638,813,114.791,29.1,41.64,0.61,0.0171,7.736,0.054,-9.12,0.76,8.264,62,
639,814,115.047,26.58,35.58,0.625,0.0258,7.888,0.032,-6.15,0.775,8.112,60,
640,815,115.123,25.23,76.13,0.625,0.0345,7.888,0.032,-6.15,0.775,8.112,60,
641,815,115.295,23.29,14.63,0,0,8.101,0.014,-4.64,0.885,7.899,60,
642,815,115.298,51.45,3.13,0,0,8.101,0.014,-4.64,0.885,7.899,60,
643,816,115.495,46.82,9.32,0,0,8.188,0.007,-4.59,0.868,7.812,62,
644,816,115.499,70.09,3.36,0,0,8.188,0.007,-4.59,0.868,7.812,62,
645,818,115.73,63.51,70.04,0.25,0.0087,8.317,-0.002,-5.4,0.545,7.683,60,approaching
646,818,115.834,58.12,103.08,0.25,0.0174,8.341,-0.005,-6.3,0.467,7.659,60,approaching
647,820,116.092,52.7,100.42,0.25,0.0261,8.4,-0.012,-6.79,0.401,7.6,62,approaching
648,821,116.212,48.26,120.32,0.15,0.0348,8.439,-0.019,-11.72,0.392,7.561,64,on_bump
649,823,116.483,43.8,119.2,0.15,-0.0264,8.558,-0.054,-16.03,0.398,7.442,70,on_bump
650,825,116.61,40.21,126.45,0.15,0.4012,8.558,-0.054,-16.03,0.398,7.442,70,on_bump
651,826,116.841,36.62,96.37,0.15,0.0608,8.654,-0.072,-9.41,0.397,7.346,70,on_bump
652,828,116.985,33.66,143.17,0.15,0.0695,8.693,-0.078,-8.23,0.402,7.307,70,on_bump
653,829,117.204,30.75,87.29,0.15,0.0084,8.765,-0.081,0,0.328,7.235,70,on_bump
654,830,117.308,28.63,103.89,0.15,0.0171,8.782,-0.081,0,0.324,7.219,70,on_bump
655,832,117.558,26.17,92.61,0.15,0.0258,8.851,-0.082,-2.34,0.359,7.149,70,on_bump
656,833,117.677,24.4,118.49,0.15,-0.0353,8.869,-0.082,0,0.357,7.131,70,on_bump
657,835,118.033,22.24,156.39,0.15,-0.0964,8.984,-0.073,5.42,0.318,7.017,70,on_bump
658,836,118.16,20.8,127.23,0.15,-0.0179,9,-0.072,2.57,0.332,7,70,on_bump
659,838,118.404,19.13,93.67,0.106,-0.0092,9.079,-0.071,0,0.256,6.921,70,on_bump
660,839,118.51,18.16,105.41,0.1,-0.0006,9.099,-0.071,0,0.175,6.901,70,on_bump
661,841,118.746,16.77,85.49,0.1,0.0081,9.118,-0.071,0,0.1,6.882,70,on_bump
662,842,118.87,15.9,123.72,0.1,0.0168,9.124,-0.071,0,0.049,6.876,70,on_bump
663,844,119.108,14.73,79.24,-0.013,0.0255,9.128,-0.071,0,0.017,6.872,70,on_bump
664,844,119.212,14.22,104.2,-0.022,0.0342,9.129,-0.071,0,0.008,6.871,70,on_bump
665,846,119.468,13.18,108.65,-0.029,-0.0269,9.13,-0.071,0,0.001,6.87,70,on_bump
666,847,119.611,12.56,142.9,-0.029,-0.0182,9.13,-0.071,0,0.001,6.87,70,on_bump
667,849,119.942,11.61,134.85,-0.032,-0.0095,9.129,-0.071,0,-0.002,6.871,70,on_bump
668,850,120.099,11.08,157.35,-0.031,-0.0008,9.129,-0.071,0,-0.001,6.871,70,on_bump
669,852,120.363,10.35,76.55,-0.03,0.0079,9.129,-0.071,0,0,6.872,70,on_bump
670,852,120.472,10.24,107.8,-0.03,0.0166,9.129,-0.071,0,0,6.872,70,on_bump
671,854,120.683,9.69,68.08,-0.03,0.0252,9.129,-0.071,0,0,6.872,70,on_bump
672,854,120.782,9.74,98.56,-0.03,0.0339,9.129,-0.071,0,0,6.872,70,on_bump
673,856,121.047,9.14,101.25,-0.03,-0.0272,9.129,-0.071,0,0,6.872,70,on_bump
674,857,121.16,9.11,113.09,-0.03,-0.0185,9.129,-0.071,0,0,6.872,70,on_bump
675,859,121.388,8.64,80.96,-0.03,-0.0098,9.129,-0.071,0,0,6.872,70,on_bump
676,860,121.511,8.59,122.87,-0.03,-0.0011,9.129,-0.071,0,0,6.872,70,on_bump
677,861,121.718,8.21,67.99,-0.03,0.0076,9.129,-0.071,0,0,6.872,70,on_bump
678,862,121.831,8.27,113.14,-0.03,0.0163,9.129,-0.071,0,0,6.872,70,on_bump
679,864,122.081,7.85,85.56,-0.015,0.025,9.13,-0.071,0,0.015,6.871,70,on_bump
680,865,122.229,7.74,136.11,-0.019,0.0337,9.13,-0.071,0,0.011,6.87,70,on_bump
681,867,122.484,7.35,102.1,-0.029,-0.0275,9.131,-0.071,0,0.001,6.869,70,on_bump
682,868,122.629,7.31,144.89,-0.029,-0.0188,9.131,-0.071,0,0.001,6.869,70,on_bump
683,870,122.961,6.88,121.47,0.1,-0.0101,9.139,-0.071,0,0.042,6.862,70,on_bump
684,871,123.119,6.82,157.86,0.1,-0.0014,9.143,-0.071,0,0.033,6.858,70,on_bump
685,872,123.391,6.51,95.43,-0.022,0.0073,9.147,-0.071,0,0.008,6.853,70,on_bump
686,873,123.505,6.74,113.44,-0.024,0.016,9.148,-0.071,0,0.006,6.853,70,on_bump
687,875,123.728,6.51,79.61,-0.011,0.0247,9.149,-0.071,0,0.019,6.851,70,on_bump
688,876,123.841,6.74,112.94,0.1,0.0334,9.151,-0.071,0,0.035,6.849,70,on_bump
689,878,124.082,6.48,94.18,-0.02,-0.0277,9.161,-0.071,0,0.07,6.839,70,on_bump
690,878,124.189,6.77,106.35,-0.02,-0.019,9.161,-0.071,0,0.07,6.839,70,on_bump
691,880,124.43,6.51,91.39,-0.021,-0.0103,9.17,-0.071,-1.15,0.009,6.831,70,on_bump
692,881,124.549,6.7,119.05,-0.023,-0.0017,9.17,-0.071,-1.17,0.007,6.83,70,on_bump
693,883,124.781,6.46,85.84,-0.035,0.007,9.169,-0.071,-2.03,-0.005,6.831,70,on_bump
694,884,124.888,6.75,107.38,0.1,0.0157,9.168,-0.071,-2.04,-0.022,6.832,70,on_bump
695,886,125.135,6.48,102.87,-0.005,0.0244,9.166,-0.071,0,0.025,6.834,70,on_bump
696,886,125.239,6.79,103.53,-0.022,0.0331,9.17,-0.071,0,0.068,6.831,70,on_bump
697,888,125.485,6.52,98.34,0.1,-0.028,9.22,-0.071,0,0.247,6.78,70,on_bump
698,889,125.597,6.76,112.17,0.1,-0.0193,9.242,-0.071,1.53,0.209,6.758,70,on_bump
699,891,125.827,6.52,81.21,0.1,-0.0106,9.269,-0.071,-1.73,0.169,6.731,70,on_bump
700,892,125.938,6.77,110.79,0.1,-0.0019,9.287,-0.072,-3.19,0.179,6.713,70,on_bump
701,894,126.175,6.51,78.75,0.1,0.0068,9.317,-0.073,0,0.206,6.683,70,on_bump
702,895,126.29,6.73,114.41,0.1,0.0155,9.338,-0.073,0,0.203,6.662,67,on_bump
703,896,126.507,6.52,92.37,0.1,0.0241,9.385,-0.075,-5.36,0.174,6.615,61,on_bump
704,897,126.612,6.82,105.17,0.1,0.0328,9.395,-0.076,-4.89,0.182,6.606,61,on_bump
705,899,126.845,6.56,89.8,0.1,-0.0283,9.426,-0.076,0,0.24,6.574,65,on_bump
706,900,126.953,6.84,107.29,0.135,-0.0196,9.454,-0.075,3.33,0.285,6.546,61,on_bump
707,902,127.202,6.56,94.79,0.1,-0.0109,9.49,-0.072,4.21,0.237,6.51,67,on_bump
708,903,127.311,6.82,108.51,0.134,-0.0022,9.518,-0.071,3.01,0.284,6.483,66,on_bump
709,905,127.558,6.54,103.37,0.1,0.0065,9.577,-0.069,0,0.202,6.423,70,on_bump
710,905,127.648,6.99,90.41,0.1,0.0152,9.589,-0.07,-2.56,0.232,6.411,68,on_bump
711,907,127.872,6.74,76.87,0.143,-0.0459,9.643,-0.071,1.26,0.293,6.358,65,
712,908,127.983,6.97,110.42,0.148,-0.0372,9.658,-0.07,3.09,0.298,6.343,60,
713,910,128.211,6.71,75.15,0.118,-0.0286,9.716,-0.066,0,0.268,6.285,60,
714,910,128.323,6.93,111.45,0.101,0.0499,9.728,-0.067,-3.12,0.251,6.272,60,
715,912,128.566,6.65,102.58,0.1,-0.0112,9.79,-0.071,-1.6,0.238,6.211,61,
716,913,128.675,6.9,108.84,0.122,-0.0025,9.803,-0.071,0,0.272,6.197,63,
717,915,128.912,6.64,85.95,0.205,0.0062,9.871,-0.072,-2.16,0.355,6.129,61,
718,916,129.034,6.79,122.71,0.202,0.0149,9.907,-0.074,-3.05,0.352,6.093,60,
719,918,129.278,6.52,78.4,0.14,0.0236,9.973,-0.078,-5.89,0.29,6.028,61,
720,918,129.376,6.89,97.41,0.156,0.0323,9.988,-0.08,-7.42,0.306,6.013,61,
721,920,129.6,6.65,72.18,0.134,0.1108,10.058,-0.093,-10.25,0.284,5.943,60,
722,920,129.678,7.27,77.25,0.134,0.1195,10.058,-0.093,-10.25,0.284,5.943,60,
723,922,129.908,6.98,79.58,0.138,0.0584,10.116,-0.098,-4.48,0.288,5.884,60,
724,923,130.027,7.12,118.73,0.157,0.0671,10.146,-0.101,-5.82,0.307,5.854,60,
725,925,130.291,6.79,91.27,0.237,0.0059,10.213,-0.11,-7.06,0.387,5.788,60,
726,926,130.414,6.92,122.81,0.26,0.0146,10.234,-0.112,-7.08,0.41,5.767,60,
727,927,130.646,6.66,81.98,0.588,0.0233,10.352,-0.129,-7.84,0.498,5.65,60,
728,928,130.743,7.03,96.4,0.348,0.032,10.352,-0.129,-7.84,0.498,5.65,60,
729,930,130.946,6.82,65.29,0.621,-0.0291,10.488,-0.147,-7.93,0.591,5.514,60,
730,930,131.034,7.27,88.01,0.632,-0.0204,10.518,-0.151,-8.27,0.602,5.484,60,
731,931,131.239,7.03,27.1,0.593,-0.0117,10.651,-0.17,-7.79,0.743,5.352,60,
732,932,131.29,8.26,51.6,0.593,-0.003,10.651,-0.17,-7.79,0.743,5.352,60,
733,932,131.439,8.11,12.75,0,0,10.817,-0.192,-7.73,0.878,5.186,60,
734,932,131.443,33.16,3.55,0,0,10.817,-0.192,-7.73,0.878,5.186,60,
735,933,131.636,30.36,8.28,0,0,10.904,-0.204,-7.64,0.862,5.1,60,
736,933,131.639,57.64,3.15,0,0,10.904,-0.204,-7.64,0.862,5.1,60,
737,935,131.868,52.31,64.42,0.622,0.0087,11.004,-0.216,-6.8,0.592,5.001,60,
738,936,131.989,47.91,120.59,0.604,0.0174,11.029,-0.219,-6.99,0.514,4.976,64,
739,937,132.22,43.55,92.52,0.627,0.0261,11.123,-0.229,-5.79,0.537,4.883,67,
740,938,132.321,40.19,100.67,0.606,0.0348,11.151,-0.232,-5.3,0.576,4.854,66,
741,939,132.604,36.52,32.9,0.59,-0.0264,11.386,-0.25,-3.26,0.74,4.621,63,
742,939,132.631,36.48,27.54,0.59,-0.0177,11.386,-0.25,-3.26,0.74,4.621,63,
743,940,132.817,33.37,19.4,0.631,-0.009,11.502,-0.256,-3.43,0.781,4.505,64,
744,941,132.874,31.76,57.65,0.631,-0.0003,11.502,-0.256,-3.43,0.781,4.505,64,
745,941,133.024,29.26,10.33,0,0,11.665,-0.269,-5.4,0.835,4.343,65,
746,941,133.026,71.16,2.07,0,0,11.665,-0.269,-5.4,0.835,4.343,65,
747,942,133.278,64.44,32.72,0.629,0.0087,11.787,-0.28,-4.72,0.779,4.223,67,
748,943,133.337,59.7,58.6,0.629,0.0174,11.787,-0.28,-4.72,0.779,4.223,67,
749,943,133.499,54.34,29.64,0.58,0.0261,11.917,-0.289,-3.62,0.67,4.093,61,
750,944,133.559,50.6,58.21,0.58,0.0348,11.917,-0.289,-3.62,0.67,4.093,61,
751,945,133.793,45.97,48.98,0.637,-0.0264,12.057,-0.305,-8.27,0.727,3.954,61,
752,945,133.869,42.69,75.72,0.622,-0.0177,12.092,-0.31,-8.48,0.712,3.92,65,
753,946,134.043,39,28.05,0.606,-0.009,12.23,-0.327,-6.06,0.696,3.785,60,
754,947,134.098,36.91,55.02,0.606,-0.0003,12.23,-0.327,-6.06,0.696,3.785,60,
755,947,134.271,33.8,25.99,0.595,0.0084,12.338,-0.338,-6.19,0.745,3.677,62,
756,948,134.322,32.34,51.72,0.595,0.0171,12.338,-0.338,-6.19,0.745,3.677,62,
757,948,134.488,29.71,23.99,0.639,0.0258,12.481,-0.362,-11.86,0.729,3.537,65,
758,949,134.568,27.99,79.83,0.639,0.0345,12.481,-0.362,-11.86,0.729,3.537,65,
759,950,134.737,25.78,41.61,0.636,-0.0266,12.552,-0.378,-13.02,0.726,3.469,64,
760,950,134.793,25,55.54,0.639,-0.0179,12.588,-0.385,-11.09,0.729,3.434,61,
761,951,135.005,22.97,30.77,0.625,-0.0092,12.773,-0.409,-5.16,0.775,3.253,69,
762,951,135.032,24.46,26.26,0.625,-0.0006,12.773,-0.409,-5.16,0.775,3.253,69,
763,952,135.2,22.61,7.57,0,0,12.852,-0.415,-4.58,0.791,3.175,60,
764,952,135.202,58.87,2.47,0,0,12.852,-0.415,-4.58,0.791,3.175,60,
765,954,135.437,53.41,80.31,0.585,0.0087,12.987,-0.429,-7.19,0.555,3.044,60,
766,954,135.522,49.24,85.13,0.615,-0.0524,13.013,-0.432,-7.9,0.525,3.018,60,
767,956,135.757,44.74,79.81,0.619,0.0261,13.09,-0.447,-12.67,0.529,2.944,60,
768,957,135.918,40.89,161.58,0.586,-0.035,13.116,-0.455,-16.64,0.556,2.919,62,
769,958,136.15,37.23,65.02,0.618,-0.0264,13.334,-0.523,-15.96,0.708,2.717,66,
770,958,136.209,35.19,59.11,0.618,-0.0177,13.334,-0.523,-15.96,0.708,2.717,66,
771,960,136.486,32.03,91.87,0.602,-0.009,13.474,-0.564,-17.66,0.752,2.588,70,
772,960,136.565,30.1,77.69,0.627,-0.0003,13.547,-0.589,-19.32,0.777,2.523,70,
773,961,136.84,27.45,37.07,0,0,13.734,-0.65,-16.16,0.802,2.358,70,
774,961,136.844,52.23,3.42,0,0,13.734,-0.65,-16.16,0.802,2.358,70,
775,963,137.2,47.29,124.93,0.611,0.0087,13.904,-0.698,-16.7,0.581,2.209,69,
776,963,137.314,43.44,113.69,0.611,0.0174,13.904,-0.698,-16.7,0.581,2.209,70,
777,965,137.599,39.45,92.49,0.636,0.0261,14.068,-0.738,-9.94,0.606,2.068,69,
778,966,137.704,36.45,104.85,0.625,0.0348,14.131,-0.747,-7.68,0.655,2.013,70,
779,967,137.907,33.3,43.34,0.607,-0.0264,14.239,-0.757,-4.95,0.757,1.917,67,
780,967,137.951,32.26,43.55,0.637,-0.0177,14.278,-0.761,-4.88,0.787,1.882,70,
781,968,138.164,29.5,20.81,0,0,14.447,-0.77,-1.3,0.868,1.733,70,
782,968,138.167,56.84,3.16,0,0,14.447,-0.77,-1.3,0.868,1.733,70,
783,969,138.345,51.72,22.22,0,0,14.531,-0.767,2.61,0.82,1.657,70,
784,969,138.381,49.28,33.29,0.613,0.0087,14.57,-0.765,3.04,0.763,1.622,70,
785,970,138.569,44.88,31.7,0.543,-0.0524,14.676,-0.759,3.1,0.693,1.526,70,
786,970,138.612,42.71,43.01,0.531,-0.0437,14.71,-0.757,3.31,0.681,1.496,70,
787,972,138.8,38.97,37.29,0.552,-0.035,14.779,-0.751,6.23,0.702,1.433,70,
788,972,138.878,36.36,77.54,0.567,-0.0264,14.815,-0.747,6.99,0.717,1.4,70,
789,973,139.089,33.19,55.61,0.562,-0.0875,14.956,-0.728,7.16,0.712,1.273,70,
790,974,139.159,31.31,69.47,0.56,-0.0788,14.991,-0.724,6.18,0.71,1.242,70,
791,975,139.323,28.79,43.56,0.591,-0.1399,15.06,-0.717,6.83,0.681,1.182,70,
792,975,139.4,27.22,76.18,0.504,-0.1312,15.093,-0.712,8.84,0.654,1.153,70,
793,977,139.634,24.92,82.97,0.378,-0.1225,15.232,-0.669,20.9,0.528,1.019,70,
794,977,139.727,23.51,92.27,0.371,-0.1138,15.256,-0.66,20.04,0.521,0.994,70,
795,979,139.924,21.67,50,0.401,-0.1749,15.335,-0.643,9.38,0.551,0.925,70,
796,979,140.032,20.43,107.97,0.416,-0.2361,15.364,-0.639,7.4,0.566,0.902,70,
797,981,140.275,18.79,76.1,0.395,-0.2274,15.471,-0.627,7.27,0.545,0.82,70,
798,981,140.377,17.9,101.37,0.404,-0.1489,15.498,-0.623,9,0.554,0.8,70,
799,983,140.6,16.56,80.78,0.424,-0.1402,15.639,-0.601,7.18,0.574,0.701,70,
800,984,140.714,15.78,113.73,0.437,-0.1315,15.668,-0.598,5.85,0.587,0.684,70,
801,985,140.918,14.69,46.34,0.59,-0.1228,15.788,-0.598,-2.65,0.62,0.634,70,
802,986,141.018,14.22,100.67,0.59,-0.1141,15.788,-0.598,-2.65,0.62,0.634,70,
803,987,141.253,13.22,56.34,0.608,-0.1752,15.944,-0.611,-4.8,0.638,0.613,70,
804,988,141.351,12.92,97.46,0.608,-0.1665,15.944,-0.611,-4.8,0.638,0.613,70,
805,989,141.544,12.15,45.04,0.581,-0.088,16.118,-0.618,-1.77,0.731,0.629,68,
806,989,141.582,13.58,37.57,0.599,-0.1491,16.155,-0.619,-1.78,0.749,0.638,68,
807,990,141.76,12.79,23.75,0.632,-0.0706,16.232,-0.622,-2.02,0.782,0.664,69,
808,990,141.798,14.15,37.74,0.632,-0.0619,16.232,-0.622,-2.02,0.782,0.664,69,
809,992,142.026,13.17,40.9,0.616,-0.1231,16.431,-0.64,-6.53,0.766,0.772,70,
810,992,142.085,13.55,58.76,0.616,-0.1144,16.431,-0.64,-6.53,0.766,0.772,70,
811,993,142.29,12.68,49.58,0.586,-0.1057,16.539,-0.653,-7.26,0.736,0.847,70,
812,993,142.337,13.56,46.5,0.591,-0.097,16.576,-0.659,-8.58,0.741,0.875,70,
813,994,142.55,12.67,26.07,0.612,-0.0883,16.724,-0.689,-13.34,0.762,0.999,70,
814,994,142.595,13.64,44.46,0.613,-0.0796,16.761,-0.698,-14.27,0.763,1.033,70,
815,995,142.795,12.78,21.54,0.602,-0.0709,16.834,-0.717,-14.41,0.752,1.1,70,
816,996,142.872,12.79,77.36,0.612,0.0076,16.871,-0.726,-13.16,0.762,1.134,70,
817,997,143.072,12.01,59.21,0.624,0.0163,17.008,-0.757,-12.76,0.714,1.261,70,
818,997,143.133,12.44,60.9,0.638,0.025,17.044,-0.765,-13.06,0.728,1.294,70,
819,998,143.333,11.7,24.41,0.616,-0.0361,17.154,-0.786,-8.06,0.766,1.397,70,
820,999,143.383,12.55,49.39,0.616,-0.0275,17.154,-0.786,-8.06,0.766,1.397,70,
821,1000,143.586,11.79,38.5,0.63,-0.0188,17.349,-0.794,0,0.78,1.565,70,
822,1000,143.64,12.43,54.81,0.63,-0.0101,17.349,-0.794,0,0.78,1.565,70,
823,1001,143.825,11.73,36.83,0.638,-0.0014,17.428,-0.791,2.95,0.788,1.632,70,
824,1001,143.866,12.98,40.91,0.636,-0.0625,17.467,-0.788,4.73,0.786,1.665,70,
825,1002,144.077,12.15,29.03,0.608,-0.1236,17.658,-0.774,3.44,0.758,1.83,70,
826,1002,144.099,15.41,22.15,0.608,-0.1149,17.658,-0.774,3.44,0.758,1.83,70,
827,1003,144.307,14.35,30.76,0.61,-0.1062,17.734,-0.77,2.31,0.76,1.897,70,
828,1004,144.375,14.41,66.77,0.616,-0.0975,17.772,-0.769,2.35,0.766,1.932,70,
829,1004,144.508,13.72,8.98,0,0,17.889,-0.762,3.93,0.793,2.037,69,
830,1004,144.514,29.02,5.31,0,0,17.889,-0.762,3.93,0.793,2.037,69,
831,1006,144.693,26.67,53.31,0.617,-0.1309,18.003,-0.753,4.28,0.707,2.14,70,
832,1006,144.765,25.39,71.74,0.556,-0.1222,18.035,-0.751,3.82,0.646,2.169,70,
833,1007,144.958,23.37,64.39,0.424,-0.1135,18.094,-0.745,7.05,0.574,2.222,70,
834,1008,145.062,22,103.67,0.404,-0.1747,18.149,-0.735,10.64,0.554,2.271,70,
835,1009,145.277,20.26,63.95,0.15,-0.0962,18.257,-0.713,10.49,0.562,2.367,63,on_bump
836,1010,145.364,19.38,87.63,0.412,-0.0875,18.257,-0.713,10.49,0.562,2.367,63,
837,1011,145.563,17.94,63.02,0.45,-0.1486,18.375,-0.701,5.11,0.6,2.477,70,
838,1012,145.655,17.23,92.03,0.455,-0.1399,18.405,-0.698,5.44,0.605,2.505,70,
839,1013,145.824,16.1,38.04,0.583,-0.0614,18.496,-0.688,7.11,0.613,2.589,61,
840,1014,145.906,15.71,81.67,0.594,-0.1225,18.527,-0.684,5.91,0.624,2.618,61,
